model,layer,k,seed,clusterer,transform,n_features,transform_time_s,silhouette,davies_bouldin,calinski_harabasz,nmi,purity,anisotropy,participation_ratio
pretrained,3,20,3,spherical,whiten100_l2,100,2.02205491065979,0.032060522586107254,4.382782181388447,13.869520598908313,0.3227235932378652,0.34,0.0002976051764562726,91.59020233154297
pretrained,3,20,4,spherical,whiten100_l2,100,2.02205491065979,0.0317334309220314,4.5140563271435195,13.908891608633953,0.3359534153379858,0.339,0.0002976051764562726,91.59020233154297
pretrained,4,20,0,spherical,whiten100_l2,100,2.7193233966827393,0.03212197870016098,4.523452270620431,13.90406374992722,0.35936025265650334,0.3575,0.0003463985922280699,91.64020538330078
pretrained,4,20,1,spherical,whiten100_l2,100,2.7193233966827393,0.031779173761606216,4.47809932676263,13.661245062570664,0.3656987655079005,0.3695,0.0003463985922280699,91.64020538330078
pretrained,4,20,2,spherical,whiten100_l2,100,2.7193233966827393,0.03144478052854538,4.444369578728988,13.877466247941252,0.3574465470818952,0.3555,0.0003463985922280699,91.64020538330078
pretrained,4,20,3,spherical,whiten100_l2,100,2.7193233966827393,0.030356047675013542,4.481017893449635,13.754808692931586,0.3444969822603805,0.342,0.0003463985922280699,91.64020538330078
pretrained,4,20,4,spherical,whiten100_l2,100,2.7193233966827393,0.031046761199831963,4.479585075147952,13.877663267285044,0.33073156879515514,0.3365,0.0003463985922280699,91.64020538330078
pretrained,5,20,0,spherical,whiten100_l2,100,3.631854772567749,0.03067701868712902,4.514939065596114,13.292924443808138,0.3679157422582537,0.3895,0.00029179194825701416,92.7265853881836
pretrained,5,20,1,spherical,whiten100_l2,100,3.631854772567749,0.030726002529263496,4.44744170633726,13.470836155015547,0.36428024178724316,0.3895,0.00029179194825701416,92.7265853881836
pretrained,5,20,2,spherical,whiten100_l2,100,3.631854772567749,0.031104320660233498,4.493404894396024,13.530078273143069,0.3601411008180509,0.379,0.00029179194825701416,92.7265853881836
pretrained,5,20,3,spherical,whiten100_l2,100,3.631854772567749,0.031113050878047943,4.472392814087099,13.605387235267592,0.350507182843506,0.35,0.00029179194825701416,92.7265853881836
pretrained,5,20,4,spherical,whiten100_l2,100,3.631854772567749,0.032365571707487106,4.4406308511946495,13.489717914597776,0.37192678352764147,0.4005,0.00029179194825701416,92.7265853881836
